t	A01:sig	A02:1sig'	A03:1sum	A04:1diff	A05:1ax1	A06:1ax2	A07:1ax3	A08:1ax4	A09:1ax5	D10:on	D11:ax
2.63867	0.11911	0.114334	0.119949	-0.00561562	-0.0692428	0.314726	-0.0567895	-0.0426456	-0.0260986	1	0
2.64062	0.101653	0.0968606	0.108367	-0.0115067	-0.0695939	0.30468	-0.056989	-0.0431967	-0.0265332	1	0
2.64258	0.0849346	0.0801249	0.0969364	-0.0168115	-0.0698898	0.294701	-0.0571574	-0.0437469	-0.0269704	1	0
2.64453	0.0694628	0.0646361	0.0856645	-0.0210284	-0.0701325	0.284796	-0.0572936	-0.0442949	-0.0274103	1	0
2.64648	0.055633	0.0507892	0.0745592	-0.02377	-0.0703238	0.274972	-0.0573965	-0.0448398	-0.0278528	1	0
2.64844	0.043676	0.0388152	0.063628	-0.0248128	-0.0704657	0.265237	-0.0574649	-0.0453802	-0.0282979	1	0
2.65039	0.0336283	0.0287505	0.0528781	-0.0241275	-0.07056	0.255597	-0.0574981	-0.0459152	-0.0287457	1	0
2.65234	0.0253271	0.0204323	0.0423165	-0.0218842	-0.0706088	0.24606	-0.0574952	-0.0464436	-0.0291959	1	0
2.6543	0.0184326	0.0135207	0.0319505	-0.0184298	-0.0706138	0.236633	-0.0574556	-0.0469642	-0.0296488	1	0
2.65625	0.0124756	0.00754679	0.0217872	-0.0142404	-0.0705771	0.227323	-0.0573785	-0.0474759	-0.0301041	1	0
2.6582	0.00692258	0.00197674	0.0118338	-0.00985703	-0.0705004	0.218137	-0.057263	-0.0479777	-0.030562	1	0
2.66016	0.00124917	-0.00371368	0.00209741	-0.00581109	-0.0703858	0.209082	-0.0571085	-0.0484682	-0.0310223	1	0
2.66211	-0.00498752	-0.00996738	-0.00741481	-0.00255257	-0.0702352	0.200166	-0.0569141	-0.0489466	-0.031485	1	0
2.66406	-0.0120909	-0.0170877	-0.0166956	-0.000392087	-0.0700504	0.191396	-0.0566792	-0.0494115	-0.0319503	1	0
2.66602	-0.0201873	-0.0252012	-0.025738	0.000536783	-0.0698333	0.182778	-0.0564029	-0.0498619	-0.0324179	1	0
2.66797	-0.0292165	-0.0342474	-0.0345356	0.000288133	-0.069586	0.174319	-0.0560844	-0.0502966	-0.0328879	1	0
2.66992	-0.0389493	-0.0439972	-0.0430869	-0.000910342	-0.0693102	0.166021	-0.055723	-0.0507146	-0.0333602	1	0
2.67188	-0.0490297	-0.0540947	-0.0513927	-0.00270203	-0.0690079	0.157883	-0.055318	-0.0511147	-0.0338349	1	0
2.67383	-0.0590362	-0.0641182	-0.0594535	-0.00466462	-0.0686811	0.149904	-0.0548685	-0.0514957	-0.034312	1	0
2.67578	-0.068549	-0.073648	-0.0672704	-0.00637756	-0.0683315	0.142083	-0.0543739	-0.0518565	-0.0347913	1	0
2.67773	-0.0772159	-0.0823319	-0.0748438	-0.00748808	-0.0679612	0.13442	-0.0538332	-0.052196	-0.0352729	1	0
2.67969	-0.0848053	-0.0899383	-0.0821746	-0.00776367	-0.0675721	0.126913	-0.0532459	-0.0525131	-0.0357567	1	0
2.68164	-0.0912376	-0.0963876	-0.0892634	-0.00712423	-0.067166	0.119563	-0.052611	-0.0528066	-0.0362428	1	0
2.68359	-0.0965938	-0.101761	-0.096111	-0.00564984	-0.0667448	0.112368	-0.0519279	-0.0530755	-0.0367311	1	0
2.68555	-0.101097	-0.106281	-0.102718	-0.00356256	-0.0663106	0.105328	-0.0511957	-0.0533185	-0.0372216	1	0
2.6875	-0.105072	-0.110273	-0.109085	-0.0011881	-0.065865	0.0984423	-0.0504138	-0.0535345	-0.0377141	1	0
2.68945	-0.108896	-0.114114	-0.115211	0.00109642	-0.0654089	0.0917096	-0.0495813	-0.0537225	-0.0382077	1	0
2.69141	-0.112936	-0.118171	-0.121093	0.00292227	-0.0649426	0.0851295	-0.0486974	-0.0538813	-0.0387015	1	0
2.69336	-0.117494	-0.122746	-0.126731	0.00398482	-0.0644663	0.0787011	-0.0477615	-0.0540097	-0.0391944	1	0
2.69531	-0.122766	-0.128035	-0.132121	0.00408617	-0.0639804	0.0724239	-0.0467727	-0.0541067	-0.0396855	1	0
2.69727	-0.128818	-0.134104	-0.137263	0.00315943	-0.0634851	0.0662969	-0.0457303	-0.0541711	-0.0401736	1	0
2.69922	-0.135579	-0.140883	-0.142155	0.00127219	-0.0629807	0.0603197	-0.0446335	-0.0542024	-0.0406578	1	0
2.70117	-0.142865	-0.148185	-0.146795	-0.00139065	-0.0624676	0.0544914	-0.0434815	-0.0541998	-0.0411371	1	0
2.70312	-0.150404	-0.155741	-0.151181	-0.00456005	-0.0619459	0.0488112	-0.0422736	-0.0541624	-0.0416105	1	0
2.70508	-0.157885	-0.163239	-0.155313	-0.00792594	-0.061416	0.0432785	-0.041009	-0.0540897	-0.042077	1	0
2.70703	-0.165	-0.170371	-0.159189	-0.0111819	-0.0608782	0.0378925	-0.0396869	-0.0539809	-0.0425355	1	0
2.70898	-0.171484	-0.176872	-0.162807	-0.0140651	-0.0603327	0.0326526	-0.0383067	-0.0538352	-0.042985	1	0
2.71094	-0.177146	-0.182551	-0.166166	-0.0163849	-0.0597799	0.0275579	-0.0368674	-0.053652	-0.0434245	1	0
2.71289	-0.181878	-0.1873	-0.169264	-0.018036	-0.05922	0.0226078	-0.0353684	-0.0534305	-0.0438531	1	0
2.71484	-0.185658	-0.191098	-0.1721	-0.0189973	-0.0586533	0.0178015	-0.0338088	-0.05317	-0.0442696	1	0
2.7168	-0.188532	-0.193989	-0.174673	-0.0193159	-0.0580802	0.0131383	-0.032188	-0.0528698	-0.0446731	1	0
2.71875	-0.19059	-0.196064	-0.17698	-0.0190833	-0.0575008	0.00861744	-0.0305051	-0.0525291	-0.0450626	1	0
2.7207	-0.191939	-0.197429	-0.179021	-0.018408	-0.0569155	0.00423826	-0.0287594	-0.0521473	-0.0454371	1	0
2.72266	-0.192677	-0.198184	-0.180794	-0.0173899	-0.0563246	1.33555e-10	-0.0269501	-0.0517236	-0.0457955	1	0
2.72461	-0.192877	-0.198401	-0.182297	-0.0161036	-0.0557283	-0.0040983	-0.0250765	-0.0512573	-0.0461369	1	0
2.72656	-0.19258	-0.198121	-0.183531	-0.01459	-0.055127	-0.00805852	-0.0231377	-0.0507477	-0.0464602	1	0
2.72852	-0.191798	-0.197356	-0.184495	-0.0128613	-0.0545208	-0.0118827	-0.0211331	-0.050194	-0.0467644	1	0
2.73047	-0.190529	-0.196104	-0.185189	-0.0109154	-0.0539103	-0.015573	-0.0190618	-0.0495955	-0.0470484	1	0
2.73242	-0.188775	-0.194367	-0.185613	-0.00875406	-0.0532955	-0.0191315	-0.0169231	-0.0489515	-0.0473114	1	0
2.73438	-0.186561	-0.19217	-0.185767	-0.00640343	-0.0526768	-0.0225603	-0.0147161	-0.0482613	-0.0475523	1	0
2.73633	-0.183953	-0.189579	-0.18565	-0.0039286	-0.0520544	-0.0258615	-0.0124403	-0.0475242	-0.04777	1	0
2.73828	-0.18106	-0.186704	-0.185264	-0.00144014	-0.0514288	-0.0290371	-0.0100947	-0.0467394	-0.0479636	1	0
2.74023	-0.178036	-0.183696	-0.184606	0.000910416	-0.0508	-0.0320894	-0.0076787	-0.0459062	-0.048132	1	0
2.74219	-0.175054	-0.180732	-0.183678	0.00294676	-0.0501686	-0.0350203	-0.0051914	-0.0450239	-0.0482742	1	0
2.74414	-0.172293	-0.177988	-0.18248	0.00449216	-0.0495346	-0.037832	-0.00263209	-0.0440918	-0.0483893	1	0
2.74609	-0.1699	-0.175611	-0.18101	0.00539902	-0.0488985	-0.0405265	3.51682e-11	-0.0431091	-0.0484762	1	0
2.74805	-0.167965	-0.173694	-0.17927	0.00557591	-0.0482605	-0.0431061	0.00270602	-0.0420752	-0.048534	1	0
2.75	-0.166503	-0.172248	-0.177256	0.00500795	-0.0476208	-0.0455727	0.0054887	-0.0409892	-0.048562	1	0
2.75195	-0.165437	-0.1712	-0.174967	0.00376761	-0.0469798	-0.0479284	0.00835115	-0.0398506	-0.0485596	1	0
2.75391	-0.164612	-0.170392	-0.172401	0.00200976	-0.0463378	-0.0501754	0.0112965	-0.0386585	-0.0485261	1	0
2.75586	-0.163807	-0.169603	-0.169556	-4.6894e-05	-0.045695	-0.0523158	0.0143278	-0.0374122	-0.048461	1	0
2.75781	-0.162769	-0.168582	-0.16643	-0.00215246	-0.0450518	-0.0543516	0.0174482	-0.036111	-0.0483635	1	0
2.75977	-0.161253	-0.167083	-0.16302	-0.0040634	-0.0444084	-0.056285	0.0206609	-0.0347543	-0.048233	1	0
2.76172	-0.159059	-0.164907	-0.159324	-0.00558281	-0.0437651	-0.058118	0.0239688	-0.0333412	-0.0480688	1	0
2.76367	-0.15607	-0.161934	-0.155341	-0.0065932	-0.0431222	-0.0598527	0.0273752	-0.031871	-0.0478704	1	0
2.76562	-0.152264	-0.158146	-0.151068	-0.00707771	-0.04248	-0.0614913	0.0308832	-0.0303431	-0.047637	1	0
2.76758	-0.147729	-0.153628	-0.146503	-0.00712422	-0.0418387	-0.0630358	0.0344958	-0.0287567	-0.047368	1	0
2.76953	-0.14264	-0.148556	-0.141645	-0.00691091	-0.0411987	-0.0644884	0.0382161	-0.027111	-0.0470628	1	0
2.77148	-0.137234	-0.143167	-0.13649	-0.00667654	-0.0405603	-0.0658511	0.0420474	-0.0254054	-0.0467207	1	0
2.77344	-0.131764	-0.137714	-0.131037	-0.00667679	-0.0399237	-0.067126	0.0459926	-0.0236392	-0.0463411	1	0
2.77539	-0.126454	-0.132421	-0.125284	-0.00713658	-0.0392892	-0.0683152	0.050055	-0.0218115	-0.0459233	1	0
2.77734	-0.12145	-0.127434	-0.119229	-0.00820517	-0.0386571	-0.0694208	0.0542375	-0.0199218	-0.0454667	1	0
2.7793	-0.11679	-0.12279	-0.112869	-0.00992107	-0.0380277	-0.070445	0.0585434	-0.0179692	-0.0449706	1	0
2.78125	-0.11238	-0.118398	-0.106203	-0.0121951	-0.0374013	-0.0713897	0.0629757	-0.0159531	-0.0444345	1	0
2.7832	-0.108007	-0.114041	-0.099228	-0.0148132	-0.0367782	-0.0722572	0.0675376	-0.0138727	-0.0438575	1	0
2.78516	-0.103352	-0.109404	-0.0919424	-0.0174615	-0.0361586	-0.0730495	0.0722321	-0.0117273	-0.0432391	1	0
2.78711	-0.0980432	-0.104112	-0.084344	-0.0197679	-0.0355428	-0.0737687	0.0770624	-0.00951614	-0.0425787	1	0
2.78906	-0.0917024	-0.0977881	-0.0764307	-0.0213574	-0.0349312	-0.0744169	0.0820315	-0.00723857	-0.0418756	1	0
2.79102	-0.0840072	-0.09011	-0.0682005	-0.0219095	-0.034324	-0.0749961	0.0871427	-0.00489385	-0.0411291	1	0
2.79297	-0.0747424	-0.0808622	-0.0596511	-0.0212111	-0.0337216	-0.0755086	0.0923989	-0.00248122	-0.0403386	1	0
2.79492	-0.0638388	-0.0699756	-0.0507805	-0.0191951	-0.0331241	-0.0759563	0.0978034	3.31524e-11	-0.0395035	1	0
2.79688	-0.0513911	-0.0575449	-0.0415863	-0.0159587	-0.0325318	-0.0763415	0.103359	0.00255092	-0.0386231	1	0
2.79883	-0.0376533	-0.0438241	-0.0320645	-0.0117596	-0.0319452	-0.0766661	0.109069	0.00517411	-0.0376967	1	0
2.80078	-0.0230092	-0.029197	-0.0222107	-0.00698627	-0.0313644	-0.0769323	0.114937	0.00787249	-0.0367238	1	0
2.80273	-0.0079255	-0.0141303	-0.0120209	-0.00210948	-0.0307897	-0.0771421	0.120966	0.010649	-0.0357036	1	0
2.80469	0.00710929	0.000887442	-0.0014931	0.00238055	-0.0302215	-0.0772978	0.127155	0.0135066	-0.0346356	1	0
2.80664	0.021648	0.0154091	0.00936786	0.00604129	-0.02966	-0.0774013	0.1335	0.0164481	-0.033519	1	0
2.80859	0.0353432	0.0290873	0.0205561	0.00853117	-0.0291053	-0.0774547	0.139993	0.0194766	-0.0323532	1	0
2.81055	0.0479901	0.0417172	0.0320659	0.00965127	-0.0285574	-0.0774602	0.146626	0.022595	-0.0311376	1	0
2.8125	0.0595503	0.0532604	0.0438915	0.00936892	-0.0280163	-0.0774199	0.153393	0.0258062	-0.0298716	1	0
2.81445	0.0701514	0.0638445	0.0560272	0.00781733	-0.0274818	-0.0773359	0.160286	0.029113	-0.0285544	1	0
2.81641	0.0800638	0.0737399	0.068467	0.00527288	-0.0269541	-0.0772102	0.167298	0.0325186	-0.0271855	1	0
2.81836	0.0896596	0.0833186	0.0812053	0.00211331	-0.026433	-0.0770449	0.174422	0.0360257	-0.0257642	1	0
2.82031	0.0993581	0.0930001	0.0942364	-0.00123627	-0.0259185	-0.0768422	0.181649	0.0396373	-0.0242898	1	0
2.82227	0.109569	0.103194	0.107554	-0.00436082	-0.0254105	-0.0766041	0.188974	0.0433565	-0.0227617	1	0
2.82422	0.120637	0.114245	0.121154	-0.00690872	-0.024909	-0.0763327	0.196389	0.047186	-0.0211792	1	0
2.82617	0.132804	0.126395	0.135028	-0.00863336	-0.024414	-0.0760302	0.203886	0.0511288	-0.0195418	1	0
2.82812	0.146181	0.139755	0.149173	-0.00941813	-0.0239254	-0.0756987	0.211458	0.0551878	-0.0178487	1	0
2.83008	0.160742	0.154299	0.163581	-0.00928208	-0.0234433	-0.0753401	0.219098	0.0593661	-0.0160993	1	0
2.83203	0.17634	0.16988	0.178248	-0.00836805	-0.0229674	-0.0749567	0.226798	0.0636665	-0.014293	1	0
2.83398	0.192727	0.18625	0.193167	-0.00691624	-0.0224979	-0.0745505	0.234552	0.0680919	-0.012429	1	0
2.83594	0.209597	0.203103	0.208332	-0.00522883	-0.0220346	-0.0741236	0.242352	0.0726454	-0.0105069	1	0
2.83789	0.226617	0.220106	0.223739	-0.00363223	-0.0215775	-0.0736781	0.25019	0.0773297	-0.00852586	1	0
2.83984	0.243465	0.236937	0.239374	-0.00243621	-0.0211266	-0.0732161	0.258054	0.0821479	-0.00648531	1	0
2.8418	0.259855	0.25331	0.255114	-0.00180414	-0.0206819	-0.0727398	0.265817	0.0871029	-0.00438458	1	0
2.84375	0.27555	0.268987	0.270612	-0.00162494	-0.0202432	-0.072251	0.273132	0.0921976	-0.00222302	1	0
2.8457	0.290367	0.283788	0.285442	-0.0016546	-0.0198107	-0.0717507	0.279569	0.0974349	2.97025e-11	1	0
2.84766	0.30417	0.297574	0.299177	-0.00160229	-0.0193841	-0.0712391	0.284697	0.102818	0.00228547	1	0
2.84961	0.31686	0.310247	0.31141	-0.00116313	-0.0189635	-0.0707167	0.288105	0.108349	0.00463567	1	0
2.85156	0.328355	0.321725	0.322112	-0.000386775	-0.0185488	-0.0701837	0.289759	0.114032	0.00705325	1	0
2.85352	0.338587	0.33194	0.331837	0.000102729	-0.01814	-0.0696403	0.29021	0.119867	0.00954084	1	1
2.85547	0.347493	0.340829	0.340905	-7.62641e-05	-0.0177371	-0.0690871	0.28978	0.125848	0.012101	1	1
2.85742	0.355021	0.34834	0.348836	-0.000495344	-0.01734	-0.0685242	0.287994	0.131969	0.0147365	1	0
2.85938	0.361142	0.354444	0.355235	-0.000790983	-0.0169486	-0.0679519	0.284464	0.138222	0.0174498	1	0
2.86133	0.365865	0.35915	0.360316	-0.00116587	-0.016563	-0.0673707	0.279405	0.144601	0.0202437	1	0
2.86328	0.36926	0.362528	0.364476	-0.00194871	-0.016183	-0.0667807	0.27322	0.151099	0.0231207	1	0
2.86523	0.371468	0.364718	0.368116	-0.003398	-0.0158087	-0.0661823	0.266315	0.157709	0.0260834	1	0
2.86719	0.372712	0.365946	0.37163	-0.00568372	-0.0154401	-0.0655759	0.259087	0.164424	0.0291346	1	0
2.86914	0.373296	0.366512	0.375286	-0.00877354	-0.0150769	-0.0649617	0.25181	0.171238	0.0322768	1	0
2.87109	0.37358	0.36678	0.37915	-0.0123695	-0.0147193	-0.0643401	0.244554	0.178143	0.0355126	1	0
2.87305	0.373964	0.367147	0.383223	-0.0160764	-0.0143672	-0.0637114	0.237325	0.185132	0.0388447	1	0
2.875	0.37484	0.368005	0.387507	-0.0195014	-0.0140205	-0.0630758	0.230128	0.192199	0.0422757	1	0
2.87695	0.376557	0.369705	0.392001	-0.0222958	-0.0136792	-0.0624338	0.222968	0.199338	0.0458082	1	0
2.87891	0.379379	0.372511	0.396707	-0.0241962	-0.0133432	-0.0617856	0.215851	0.20654	0.0494448	1	0
2.88086	0.383455	0.376569	0.401624	-0.0250551	-0.0130126	-0.0611315	0.208781	0.213799	0.0531883	1	0
2.88281	0.388795	0.381892	0.406754	-0.0248621	-0.0126873	-0.0604718	0.201764	0.221108	0.0570412	1	0
2.88477	0.39527	0.38835	0.412097	-0.0237474	-0.0123671	-0.059807	0.194805	0.228461	0.0610061	1	0
2.88672	0.402622	0.395686	0.417654	-0.0219685	-0.0120522	-0.0591372	0.187908	0.23585	0.0650857	1	0
2.88867	0.410496	0.403542	0.423418	-0.0198762	-0.0117424	-0.0584628	0.181078	0.243263	0.0692826	1	0
2.89062	0.418474	0.411504	0.429281	-0.0177771	-0.0114378	-0.0577841	0.174322	0.250581	0.0735994	1	0
2.89258	0.426126	0.419138	0.434919	-0.0157809	-0.0111381	-0.0571014	0.167643	0.257477	0.0780387	1	0
2.89453	0.433049	0.426045	0.439936	-0.0138915	-0.0108436	-0.0564151	0.161047	0.263544	0.0826033	1	0
2.89648	0.438913	0.431892	0.443934	-0.0120423	-0.010554	-0.0557254	0.15454	0.268378	0.0872956	1	0
2.89844	0.443482	0.436443	0.446533	-0.0100893	-0.0102693	-0.0550327	0.148125	0.271592	0.0921184	1	0
2.90039	0.44663	0.439574	0.447706	-0.00813168	-0.00998958	-0.0543373	0.141808	0.273151	0.0970742	1	0
2.90234	0.448341	0.441269	0.447982	-0.00671348	-0.0097147	-0.0536395	0.135595	0.273576	0.102166	1	1
2.9043	0.448694	0.441605	0.44767	-0.00606465	-0.00944463	-0.0529396	0.129489	0.273171	0.107393	1	1
2.90625	0.44784	0.440734	0.446319	-0.00558555	-0.00917935	-0.0522379	0.123497	0.271487	0.112752	1	0
2.9082	0.445971	0.438848	0.443559	-0.00471127	-0.00891881	-0.0515348	0.117618	0.268159	0.118236	1	0
2.91016	0.443297	0.436157	0.439587	-0.00343078	-0.00866296	-0.0508305	0.111852	0.26339	0.123838	1	0
2.91211	0.440017	0.432859	0.434776	-0.00191647	-0.00841177	-0.0501254	0.1062	0.25756	0.129553	1	0
2.91406	0.436306	0.429131	0.4295	-0.000368446	-0.00816519	-0.0494199	0.100659	0.251051	0.135375	1	0
2.91602	0.432306	0.425114	0.424127	0.000987202	-0.00792319	-0.0487141	0.0952298	0.244237	0.141297	1	0
2.91797	0.428127	0.420918	0.418909	0.00200975	-0.00768572	-0.0480084	0.0899119	0.237377	0.147314	1	0
2.91992	0.423854	0.416629	0.413904	0.00272483	-0.00745274	-0.0473031	0.0847047	0.230537	0.153418	1	0
2.92188	0.419555	0.412312	0.409111	0.0032011	-0.00722421	-0.0465987	0.0796076	0.223722	0.159605	1	0
2.92383	0.415289	0.408029	0.404529	0.00350022	-0.00700008	-0.0458952	0.0746201	0.216938	0.165867	1	0
2.92578	0.411111	0.403834	0.400155	0.00367922	-0.00678033	-0.0451932	0.0697417	0.210188	0.172199	1	0
2.92773	0.407071	0.399777	0.395987	0.00379017	-0.00656491	-0.0444929	0.0649719	0.203479	0.178594	1	0
2.92969	0.403207	0.395896	0.392023	0.0038729	-0.00635376	-0.0437945	0.0603102	0.196815	0.185047	1	0
2.93164	0.399533	0.392205	0.388261	0.00394458	-0.00614687	-0.0430985	0.055756	0.1902	0.19155	1	0
2.93359	0.396028	0.388683	0.384697	0.00398585	-0.00594417	-0.0424051	0.0513088	0.183639	0.198099	1	0
2.93555	0.392625	0.385263	0.381332	0.0039317	-0.00574564	-0.0417147	0.0469682	0.177137	0.204687	1	0
2.9375	0.389206	0.381827	0.378161	0.00366607	-0.00555123	-0.0410276	0.0427336	0.170699	0.211307	1	0
2.93945	0.385604	0.378209	0.375178	0.00303063	-0.0053609	-0.040344	0.0386045	0.16433	0.217948	1	0
2.94141	0.38162	0.374207	0.372281	0.00192618	-0.00517461	-0.0396644	0.0345804	0.158034	0.224505	1	0
2.94336	0.377039	0.369609	0.369179	0.000429958	-0.00499231	-0.0389889	0.0306608	0.151817	0.230683	1	0
2.94531	0.371663	0.364216	0.365514	-0.00129771	-0.00481397	-0.038318	0.0268451	0.145682	0.236119	1	0
2.94727	0.365339	0.357875	0.360926	-0.00305086	-0.00463955	-0.037652	0.0231328	0.139635	0.24045	1	0
2.94922	0.357986	0.350505	0.355073	-0.00456753	-0.004469	-0.0369911	0.0195235	0.13368	0.243329	1	0
2.95117	0.349612	0.342114	0.347927	-0.00581297	-0.00430228	-0.0363356	0.0160165	0.127823	0.244726	1	0
2.95312	0.340324	0.332809	0.339961	-0.00715125	-0.00413935	-0.035686	0.0126115	0.122067	0.245107	1	1
2.95508	0.330316	0.322784	0.331448	-0.00866351	-0.00398018	-0.0350425	0.00930783	0.116418	0.244744	1	1
2.95703	0.319847	0.312299	0.321987	-0.00968865	-0.00382471	-0.0344054	0.00610504	0.110877	0.243236	1	0
2.95898	0.309208	0.301642	0.31125	-0.00960749	-0.00367291	-0.033775	0.00300261	0.105441	0.240254	1	0
2.96094	0.298675	0.291092	0.299417	-0.00832522	-0.00352473	-0.0331517	9.46173e-11	0.100113	0.235981	1	0
2.96289	0.28847	0.28087	0.286828	-0.00595751	-0.00338015	-0.0325357	-0.00290345	0.0948894	0.230758	1	0
2.96484	0.278724	0.271107	0.273822	-0.00271472	-0.0032391	-0.0319272	-0.00570907	0.0897715	0.224926	1	0
2.9668	0.26945	0.261816	0.260733	0.00108263	-0.00310156	-0.0313262	-0.00841834	0.0847584	0.218821	1	0
2.96875	0.260539	0.252888	0.247792	0.00509602	-0.00296749	-0.0307326	-0.0110327	0.0798496	0.212675	1	0
2.9707	0.251771	0.244103	0.235054	0.009049	-0.00283683	-0.0301464	-0.0135538	0.0750447	0.206546	1	0
2.97266	0.242847	0.235162	0.222524	0.012638	-0.00270955	-0.0295675	-0.0159829	0.0703431	0.200441	1	0
2.97461	0.233431	0.225729	0.210204	0.0155253	-0.00258562	-0.0289958	-0.0183216	0.0657443	0.194362	1	0
2.97656	0.223205	0.215486	0.198096	0.0173902	-0.00246497	-0.0284314	-0.0205714	0.0612479	0.188316	1	0
2.97852	0.211918	0.204182	0.186202	0.01798	-0.00234759	-0.0278742	-0.0227338	0.0568533	0.182305	1	0
2.98047	0.199433	0.19168	0.174526	0.0171538	-0.00223342	-0.0273241	-0.0248102	0.0525602	0.176334	1	0
2.98242	0.185749	0.177979	0.163069	0.0149099	-0.00212242	-0.0267811	-0.0268021	0.048368	0.170407	1	0
2.98438	0.171014	0.163227	0.151834	0.0113926	-0.00201456	-0.0262452	-0.0287111	0.0442761	0.164529	1	0
2.98633	0.155506	0.147701	0.140823	0.00687799	-0.00190979	-0.0257162	-0.0305386	0.0402842	0.158704	1	0
2.98828	0.1396	0.131779	0.130039	0.0017397	-0.00180807	-0.0251942	-0.0322861	0.0363918	0.152936	1	0
2.99023	0.123722	0.115884	0.119484	-0.00360042	-0.00170935	-0.0246792	-0.033955	0.0325984	0.147229	1	0
2.99219	0.108288	0.100433	0.109161	-0.0087278	-0.00161361	-0.024171	-0.0355469	0.0289034	0.141589	1	0
2.99414	0.0936531	0.0857809	0.0990708	-0.0132899	-0.00152079	-0.0236696	-0.0370632	0.0253064	0.136018	1	0
2.99609	0.0800668	0.0721776	0.0892172	-0.0170396	-0.00143086	-0.023175	-0.0385055	0.0218069	0.130522	1	0
2.99805	0.0676465	0.0597403	0.0796022	-0.0198619	-0.00134377	-0.0226871	-0.0398752	0.0184044	0.125104	1	0
3	0.0563718	0.0484486	0.0702282	-0.0217796	-0.00125949	-0.0222059	-0.0411738	0.0150985	0.119769	1	0
3.00195	0.0461019	0.0381616	0.0610977	-0.022936	-0.00117797	-0.0217314	-0.0424028	0.0118886	0.114521	1	0
3.00391	0.0366106	0.0286533	0.0522128	-0.0235595	-0.00109917	-0.0212635	-0.0435637	0.00877434	0.109365	1	0
3.00586	0.0276352	0.0196609	0.0435757	-0.0239147	-0.00102305	-0.0208021	-0.0446579	0.00575512	0.104304	1	0
3.00781	0.0189296	0.0109384	0.0351852	-0.0242468	-0.000949565	-0.0203472	-0.0456869	0.0028305	0.0993384	1	0
3.00977	0.0103128	0.00230451	0.027039	-0.0247345	-0.00087868	-0.0198988	-0.0466523	8.91941e-11	0.0944689	1	0
3.01172	0.00170456	-0.00632073	0.0191348	-0.0254555	-0.000810352	-0.0194568	-0.0475555	-0.00273703	0.0896945	1	0
3.01367	-0.00685732	-0.0148996	0.0114693	-0.0263689	-0.00074454	-0.0190212	-0.0483981	-0.00538185	0.0850149	1	0
3.01562	-0.0152224	-0.0232818	0.00403937	-0.0273211	-0.0006812	-0.0185919	-0.0491813	-0.00793582	0.0804296	1	0
3.01758	-0.0231544	-0.0312307	-0.00315821	-0.0280725	-0.000620294	-0.0181689	-0.0499069	-0.0104004	0.0759382	1	0
3.01953	-0.0303736	-0.038467	-0.0101267	-0.0283402	-0.000561779	-0.0177521	-0.0505762	-0.0127769	0.0715403	1	0
3.02148	-0.0366117	-0.0447221	-0.0168694	-0.0278527	-0.000505615	-0.0173415	-0.0511908	-0.0150668	0.0672353	1	0
3.02344	-0.0416657	-0.0497931	-0.0233894	-0.0264036	-0.000451761	-0.0169371	-0.0517521	-0.0172715	0.063023	1	0
3.02539	-0.0454438	-0.0535882	-0.02969	-0.0238981	-0.000400174	-0.0165387	-0.0522616	-0.0193923	0.0589028	1	0
3.02734	-0.0479965	-0.0561579	-0.0357745	-0.0203834	-0.000350815	-0.0161464	-0.0527208	-0.0214308	0.0548743	1	0
3.0293	-0.0495249	-0.0577033	-0.0416461	-0.0160573	-0.000303641	-0.0157602	-0.0531312	-0.0233882	0.050937	1	0
3.03125	-0.0503664	-0.0585618	-0.047308	-0.0112539	-0.000258612	-0.0153798	-0.0534942	-0.0252659	0.0470906	1	0
3.0332	-0.0509577	-0.0591701	-0.0527634	-0.00640672	-0.000215687	-0.0150055	-0.0538114	-0.0270655	0.0433347	1	0
3.03516	-0.051783	-0.0600125	-0.0580156	-0.00199687	-0.000174823	-0.0146369	-0.0540843	-0.0287882	0.0396686	1	0
3.03711	-0.053312	-0.0615585	-0.0630679	0.0015094	-0.000135981	-0.0142743	-0.0543143	-0.0304355	0.0360922	1	0
3.03906	-0.0559391	-0.0642026	-0.0679233	0.00372075	-9.91183e-05	-0.0139174	-0.0545028	-0.0320088	0.0326048	1	0
3.04102	-0.0599326	-0.0682131	-0.0725853	0.00437217	-6.41948e-05	-0.0135662	-0.0546515	-0.0335094	0.0292061	1	0
3.04297	-0.0654004	-0.0736979	-0.077057	0.00335901	-3.11695e-05	-0.0132207	-0.0547618	-0.0349389	0.0258956	1	0
3.04492	-0.0722781	-0.0805926	-0.0813416	0.000748992	-3.45756e-12	-0.0128809	-0.0548351	-0.0362985	0.0226729	1	0
3.04688	-0.0803393	-0.0886708	-0.0854424	-0.00322842	2.93533e-05	-0.0125467	-0.054873	-0.0375897	0.0195376	1	0
3.04883	-0.089228	-0.0975765	-0.0893626	-0.0082139	5.69277e-05	-0.0122181	-0.0548769	-0.0388138	0.0164892	1	0
3.05078	-0.0985058	-0.106871	-0.0931055	-0.0137659	8.27594e-05	-0.0118949	-0.0548483	-0.0399724	0.0135273	1	0
3.05273	-0.107707	-0.11609	-0.0966744	-0.0194157	0.000106884	-0.0115772	-0.0547888	-0.0410667	0.0106515	1	0
3.05469	-0.116395	-0.124795	-0.100072	-0.0247224	0.000129339	-0.011265	-0.0546997	-0.0420982	0.00786125	1	0
