t	A01:w01	A02:w02	A03:w03	A04:w04	A05:w05	A06:w06	A07:w07	A08:w08	A09:w09	A10:w10	A11:w11	A12:w12	A13:w13	A14:w14	A15:w15	A16:w16	A17:w17	A18:w18	A19:s111	A20:s112	A21:s211	A22:s212	A23:a11	A24:a21
4.9043	0.0231014	0.0378727	0.0431926	0.0359825	0.0297353	0.0414168	0.0379034	0.0402613	0.042056	0.0347927	0.0527096	0.0349772	0.0509552	0.0315462	0.067081	0.0641807	0.0550897	0.0484564	0.0433679	0.0414168	0.0431204	0.0641807	0.0347927	0.0431204
4.90625	0.0238069	0.0392626	0.0451293	0.038177	0.0322789	0.0450139	0.0416404	0.044153	0.0464427	0.0382359	0.0562249	0.0377007	0.0529207	0.0327307	0.0686996	0.065267	0.0554871	0.0483949	0.0404922	0.0450139	0.0422648	0.065267	0.0382359	0.0422648
4.9082	0.0246447	0.0406219	0.0470379	0.0402331	0.0345933	0.0483938	0.0450884	0.0478163	0.0506153	0.0415862	0.0597475	0.0405443	0.0550067	0.03407	0.0705543	0.0665432	0.0559883	0.0483919	0.0385475	0.0483938	0.0414898	0.0665432	0.0415862	0.0414898
4.91016	0.0256759	0.0420384	0.0489643	0.0421368	0.036613	0.0513979	0.0480554	0.0510325	0.0543127	0.0446177	0.0630518	0.0433402	0.0570955	0.0354989	0.0725653	0.0679591	0.0565882	0.0484529	0.0376026	0.0513979	0.0408455	0.0679591	0.0446177	0.0408455
4.91211	0.0269369	0.0435853	0.0509417	0.0438801	0.0382965	0.0538965	0.0503877	0.0536178	0.0573016	0.0471177	0.0659044	0.045893	0.0590318	0.036913	0.0745871	0.0694155	0.0572521	0.0485684	0.037693	0.0538965	0.0403924	0.0694155	0.0471177	0.0403924
4.91406	0.0284224	0.0452946	0.0529685	0.0454466	0.0396186	0.0557915	0.0519787	0.0554364	0.0593991	0.0489061	0.0680883	0.0479987	0.0606393	0.0381796	0.0764232	0.0707751	0.057918	0.0487154	0.0388182	0.0557915	0.0401924	0.0707751	0.0489061	0.0401924
4.91602	0.0300767	0.047139	0.0549943	0.046803	0.0405644	0.0570189	0.0527749	0.0564114	0.0604895	0.0498576	0.0694288	0.0494711	0.0617456	0.0391565	0.0778594	0.0718837	0.0585067	0.0488619	0.0409378	0.0570189	0.0402974	0.0718837	0.0498576	0.0402974
4.91797	0.0317957	0.0490279	0.0569173	0.0478959	0.0411241	0.057549	0.0527779	0.0565301	0.0605361	0.0499148	0.0698168	0.0501704	0.0622104	0.039715	0.0786965	0.0725964	0.0589354	0.0489738	0.0439685	0.057549	0.0407388	0.0725964	0.0499148	0.0407388
4.91992	0.0334387	0.0508155	0.0585949	0.0486566	0.0412921	0.0573877	0.0520421	0.0558435	0.0595862	0.0490987	0.0692263	0.0500214	0.0619504	0.0397626	0.0787871	0.0728043	0.0591324	0.0490217	0.0477811	0.0573877	0.041517	0.0728043	0.0490987	0.041517
4.92188	0.0348462	0.0523228	0.0598623	0.0490106	0.0410669	0.0565748	0.0506675	0.0544593	0.0577641	0.0475087	0.0677236	0.0490324	0.0609577	0.0392613	0.0780699	0.0724576	0.0590521	0.048988	0.0522019	0.0565748	0.0425959	0.0724576	0.0475087	0.0425959
4.92383	0.0358657	0.053367	0.0605612	0.0488938	0.0404574	0.0551836	0.0487905	0.0525303	0.0552614	0.04531	0.0654631	0.0472996	0.0593096	0.0382394	0.0765839	0.0715803	0.0586855	0.04887	0.057017	0.0551836	0.0439034	0.0715803	0.04531	0.0439034
4.92578	0.0363754	0.0537951	0.0605681	0.0482677	0.0394862	0.0533175	0.0465719	0.0502399	0.0523152	0.042721	0.0626732	0.044997	0.0571647	0.0367919	0.0744731	0.0702724	0.0580648	0.0486838	0.0619817	0.0533175	0.0453361	0.0702724	0.042721	0.0453361
4.92773	0.0363059	0.0535143	0.0598216	0.047135	0.0381973	0.0511066	0.0441843	0.0477844	0.0491863	0.0399876	0.0596334	0.0423617	0.0547458	0.0350722	0.0719719	0.0687006	0.0572616	0.0484606	0.0668348	0.0511066	0.0467709	0.0687006	0.0399876	0.0467709
4.92969	0.0356551	0.0525146	0.0583407	0.0455488	0.0366595	0.0487016	0.041801	0.0453569	0.0461344	0.0373583	0.0566422	0.0396662	0.0523154	0.0332733	0.0693758	0.0670764	0.0563778	0.0482432	0.0713162	0.0487016	0.048079	0.0670764	0.0373583	0.048079
4.93164	0.0344915	0.0508785	0.056232	0.0436158	0.0349669	0.0462669	0.0395834	0.0431315	0.0433946	0.0350595	0.0539844	0.0371828	0.0501409	0.031602	0.0670013	0.0656268	0.0555316	0.0480798	0.0751865	0.0462669	0.0491432	0.0656268	0.0350595	0.0491432
4.93359	0.0329487	0.048777	0.0536843	0.0414914	0.0332382	0.0439713	0.0376732	0.0412531	0.041159	0.033273	0.0519006	0.0351555	0.0484606	0.0302516	0.0651398	0.0645602	0.0548396	0.0480148	0.078247	0.0439713	0.0498726	0.0645602	0.033273	0.0498726
4.93555	0.0312098	0.0464503	0.050949	0.0393653	0.0316069	0.0419779	0.0361851	0.0398294	0.0395657	0.0321205	0.0505618	0.0337663	0.0474527	0.0293747	0.0640185	0.0640358	0.0543996	0.0480807	0.0803566	0.0419779	0.0502148	0.0640358	0.0321205	0.0502148
4.9375	0.0294816	0.0441779	0.048311	0.0374426	0.030212	0.0404324	0.0352032	0.0389272	0.0386908	0.0316567	0.0500531	0.0331199	0.0472127	0.0290635	0.0637643	0.0641382	0.0542754	0.0482942	0.0814443	0.0404324	0.0501631	0.0641382	0.0316567	0.0501631
4.93945	0.027969	0.0422401	0.0460533	0.0359192	0.0291836	0.039452	0.0347786	0.0385745	0.0385503	0.0318713	0.0503715	0.0332305	0.0477419	0.0293365	0.0643895	0.0648648	0.0544875	0.0486499	0.0815149	0.039452	0.0497557	0.0648648	0.0318713	0.0497557
4.94141	0.0268466	0.04088	0.0444206	0.0349574	0.0286276	0.0391154	0.0349282	0.0387623	0.0391065	0.0326936	0.0514313	0.0340278	0.0489508	0.0301396	0.0657914	0.0661254	0.0550098	0.0491219	0.0806472	0.0391154	0.0490701	0.0661254	0.0326936	0.0490701
4.94336	0.0262361	0.0402694	0.0435869	0.0346651	0.028613	0.039455	0.0356356	0.0394511	0.0402777	0.0340097	0.0530812	0.0353684	0.0506736	0.0313546	0.0677686	0.0677565	0.055775	0.0496668	0.0789847	0.039455	0.0482098	0.0677565	0.0340097	0.0482098
4.94531	0.0261911	0.0404842	0.0436329	0.0350797	0.02916	0.0404516	0.036852	0.040575	0.0419497	0.0356777	0.0551275	0.0370622	0.0526942	0.032819	0.0700543	0.0695463	0.0566851	0.0502301	0.0767203	0.0404516	0.0472905	0.0695463	0.0356777	0.0472905
4.94727	0.0266924	0.0414951	0.0445362	0.0361624	0.0302362	0.0420338	0.0384994	0.0420487	0.0439886	0.0375469	0.0573616	0.0388973	0.0547771	0.0343504	0.0723577	0.0712669	0.0576276	0.0507544	0.0740756	0.0420338	0.0464214	0.0712669	0.0375469	0.0464214
4.94922	0.0276529	0.0431715	0.0461747	0.0378016	0.0317547	0.0440817	0.040473	0.0437716	0.0462499	0.0394695	0.0595829	0.0406706	0.0567015	0.0357735	0.0744076	0.0727091	0.0584933	0.0511886	0.0712792	0.0440817	0.0456908	0.0727091	0.0394695	0.0456908
4.95117	0.0289319	0.0453017	0.0483442	0.039825	0.0335823	0.0464349	0.0426453	0.0456326	0.0485877	0.041317	0.0616217	0.042213	0.0582877	0.0369443	0.0759912	0.0737126	0.0591926	0.0514951	0.0685445	0.0464349	0.0451549	0.0737126	0.041317	0.0451549
4.95312	0.0303577	0.0476222	0.0507853	0.0420204	0.0355515	0.0489051	0.0448725	0.0475131	0.0508593	0.042984	0.0633509	0.0434048	0.0594183	0.0377679	0.0769799	0.0741884	0.0596684	0.051656	0.0660511	0.0489051	0.0448317	0.0741884	0.042984	0.0448317
4.95508	0.031751	0.0498546	0.0532183	0.0441607	0.0374781	0.0512913	0.0470009	0.0492904	0.0529307	0.0443909	0.0646923	0.0441866	0.0600475	0.0382072	0.0773439	0.074128	0.0599025	0.0516753	0.0639318	0.0512913	0.0447028	0.074128	0.0443909	0.0447028
4.95703	0.0329492	0.0517429	0.0553774	0.0460309	0.0391793	0.0533969	0.0488765	0.0508444	0.0546778	0.0454834	0.0656123	0.0445554	0.0601971	0.0382821	0.0771458	0.0735999	0.059915	0.0515776	0.062266	0.0533969	0.0447192	0.0735999	0.0454834	0.0447192
4.95898	0.0338267	0.0530853	0.0570427	0.0474505	0.0404938	0.0550472	0.0503561	0.0520599	0.0559912	0.0462263	0.0661142	0.0445549	0.0599442	0.0380591	0.07652	0.0727332	0.0597579	0.0514023	0.0610783	0.0550472	0.0448136	0.0727332	0.0462263	0.0448136
4.96094	0.0343069	0.0537568	0.0580631	0.0482954	0.0412973	0.0561044	0.0513165	0.052837	0.0567783	0.0465975	0.0662241	0.0442603	0.0593997	0.0376338	0.0756454	0.0716915	0.059502	0.0511985	0.0603458	0.0561044	0.0449146	0.0716915	0.0465975	0.0449146
4.96289	0.0343664	0.0537193	0.0583686	0.0485046	0.0415155	0.0564798	0.0516672	0.0530967	0.0569698	0.0465863	0.0659788	0.043757	0.058684	0.0371103	0.0747013	0.0706421	0.0592219	0.0510138	0.0600073	0.0564798	0.0449603	0.0706421	0.0465863	0.0449603
4.96484	0.0340329	0.0530187	0.0579712	0.0480851	0.0411311	0.0561416	0.0513577	0.0527889	0.0565242	0.0461881	0.0654124	0.0431225	0.0579028	0.0365803	0.0738387	0.0697266	0.0589807	0.0508879	0.0599777	0.0561416	0.04491	0.0697266	0.0461881	0.04491
4.9668	0.0333717	0.0517694	0.0569533	0.0471048	0.0401809	0.0551157	0.0503864	0.0519006	0.0554348	0.0454071	0.0645516	0.0424161	0.0571308	0.0361065	0.0731511	0.0690371	0.0588177	0.0508442	0.0601607	0.0551157	0.0447515	0.0690371	0.0454071	0.0447515
4.96875	0.0324728	0.0501308	0.0554493	0.0456778	0.0387511	0.0534831	0.0488012	0.0504596	0.0537356	0.0442574	0.0634133	0.0416665	0.0564005	0.0357139	0.0726604	0.0686021	0.058742	0.050887	0.0604621	0.0534831	0.0445017	0.0686021	0.0442574	0.0445017
4.9707	0.0314323	0.0482796	0.0536209	0.0439461	0.0369642	0.0513695	0.0466974	0.0485369	0.0515027	0.0427675	0.0620086	0.0408781	0.0557034	0.0353882	0.0723176	0.0683856	0.0587305	0.051	0.0607986	0.0513695	0.0442029	0.0683856	0.0427675	0.0442029
4.97266	0.0303373	0.0463823	0.0516335	0.0420607	0.034965	0.0489331	0.0442127	0.0462432	0.0488544	0.0409861	0.0603526	0.0400329	0.0549995	0.0350834	0.0720179	0.0682992	0.0587359	0.0511506	0.0611047	0.0489331	0.0439126	0.0682992	0.0409861	0.0439126
4.97461	0.0292563	0.0445732	0.0496342	0.0401617	0.0329026	0.0463483	0.0415137	0.0437222	0.0459449	0.0389855	0.0584725	0.039109	0.0542338	0.0347368	0.0716321	0.0682233	0.0586968	0.0512952	0.061334	0.0463483	0.0436922	0.0682233	0.0389855	0.0436922
4.97656	0.0282323	0.0429411	0.047737	0.0383656	0.0309166	0.0437898	0.0387825	0.0411398	0.0429574	0.0368617	0.0564201	0.0380919	0.0533574	0.0342864	0.0710332	0.0680352	0.0585531	0.0513884	0.0614588	0.0437898	0.0435927	0.0680352	0.0368617	0.0435927
4.97852	0.0272846	0.0415257	0.0460175	0.0367553	0.0291238	0.0414171	0.0362005	0.0386699	0.0400862	0.0347309	0.0542753	0.036988	0.0523453	0.0336899	0.0701373	0.0676379	0.0582612	0.0513898	0.0614666	0.0414171	0.0436444	0.0676379	0.0347309	0.0436444
4.98047	0.0264145	0.0403242	0.0445132	0.0353801	0.0276111	0.0393625	0.0339323	0.036479	0.0375234	0.0327263	0.0521491	0.0358362	0.0512135	0.032939	0.0689256	0.0669846	0.057806	0.0512747	0.0613564	0.0393625	0.0438493	0.0669846	0.0327263	0.0438493
4.98242	0.0256166	0.039306	0.0432344	0.0342581	0.0264319	0.0377238	0.0321118	0.0347111	0.0354398	0.0309818	0.0501769	0.0347099	0.0500239	0.0320675	0.0674577	0.0660929	0.0572086	0.0510359	0.0611349	0.0377238	0.0441793	0.0660929	0.0309818	0.0441793
4.98438	0.0248886	0.0384309	0.0421758	0.0333865	0.0256091	0.0365605	0.0308325	0.0334753	0.0339699	0.0296249	0.048509	0.0337117	0.0488812	0.0311517	0.0658731	0.0650485	0.0565264	0.050688	0.0608143	0.0365605	0.0445797	0.0650485	0.0296249	0.0445797
4.98633	0.0242414	0.0376694	0.0413331	0.0327526	0.0251405	0.0358958	0.0301421	0.0328379	0.0331998	0.02876	0.0472928	0.0329611	0.0479209	0.0303003	0.0643716	0.0639934	0.0558463	0.0502648	0.0604118	0.0358958	0.0449792	0.0639934	0.02876	0.0449792
4.98828	0.0237068	0.0370179	0.0407137	0.0323449	0.0250075	0.0357224	0.0300441	0.0328187	0.0331607	0.0284586	0.0466554	0.0325794	0.0472878	0.029638	0.0631843	0.0631049	0.0552714	0.049814	0.05995	0.0357224	0.0453013	0.0631049	0.0284586	0.0453013
4.99023	0.0233349	0.0365077	0.0403466	0.0321622	0.0251837	0.03601	0.0305015	0.033393	0.0338286	0.0287495	0.0466864	0.0326672	0.0471129	0.0292853	0.0625319	0.0625645	0.0549036	0.0493889	0.0594602	0.03601	0.0454799	0.0625645	0.0287495	0.0454799
4.99219	0.023193	0.0362058	0.040282	0.0322187	0.0256449	0.0367154	0.0314491	0.0344992	0.0351321	0.0296159	0.047423	0.0332878	0.0474877	0.0293356	0.062588	0.0625259	0.0548256	0.0490407	0.058983	0.0367154	0.0454707	0.0625259	0.0296159	0.0454707
4.99414	0.0233538	0.0362061	0.0405865	0.0325439	0.0263728	0.0377911	0.0328035	0.03605	0.0369619	0.0309987	0.0488431	0.0344524	0.0484455	0.0298375	0.0634427	0.0630852	0.0550841	0.0488092	0.0585699	0.0377911	0.0452611	0.0630852	0.0309987	0.0452611
4.99609	0.0238832	0.0366135	0.0413319	0.0331761	0.0273573	0.0391921	0.0344757	0.0379434	0.039188	0.0327995	0.0508659	0.0361135	0.0499496	0.0307819	0.0650806	0.0642596	0.0556795	0.0487157	0.0582818	0.0391921	0.0448743	0.0642596	0.0327995	0.0448743
4.99805	0.0248256	0.0375236	0.0425783	0.0341544	0.0285956	0.040879	0.036382	0.040077	0.0416752	0.0348969	0.0533575	0.0381653	0.0518938	0.0320995	0.0673773	0.065979	0.0565621	0.0487609	0.0581847	0.040879	0.0443664	0.065979	0.0348969	0.0443664
5	0.0261927	0.0390014	0.0443591	0.0355065	0.0300876	0.0428185	0.0384505	0.0423571	0.0442972	0.0371575	0.0561476	0.0404556	0.0541133	0.0336679	0.0701108	0.068092	0.0576372	0.0489236	0.0583433	0.0428185	0.0438184	0.068092	0.0371575	0.0438184
5.00195	0.0279548	0.041063	0.0466661	0.0372374	0.0318261	0.0449798	0.0406246	0.0447055	0.0469481	0.0394485	0.0590481	0.0428028	0.0564045	0.0353272	0.0729907	0.0703856	0.0587784	0.0491655	0.0588128	0.0449798	0.0433236	0.0703856	0.0394485	0.0433236
5.00391	0.0300392	0.0436638	0.04944	0.0393188	0.0337923	0.0473285	0.0428605	0.0470598	0.0495484	0.0416563	0.0618742	0.0450196	0.0585545	0.0369037	0.0757022	0.0726154	0.0598465	0.0494378	0.0596282	0.0473285	0.0429717	0.0726154	0.0416563	0.0429717
5.00586	0.0323328	0.0466953	0.0525684	0.0416849	0.0359448	0.0498199	0.0451216	0.0493727	0.052042	0.0436864	0.0644627	0.0469341	0.0603693	0.0382345	0.0779505	0.0745422	0.0607107	0.04969	0.0607967	0.0498199	0.0428342	0.0745422	0.0436864	0.0428342
5.00781	0.0346936	0.0499916	0.0558909	0.0442307	0.0382181	0.0523925	0.0473708	0.0516034	0.0543921	0.0454752	0.0666894	0.0484116	0.0617011	0.0391923	0.0795066	0.0759683	0.0612702	0.0498792	0.0622906	0.0523925	0.0429512	0.0759683	0.0454752	0.0429512
5.00977	0.0369644	0.0533445	0.0592114	0.0468184	0.0405192	0.0549623	0.049561	0.0537114	0.0565699	0.0469849	0.0684748	0.049371	0.0624678	0.039703	0.0802407	0.0767667	0.0614707	0.0499767	0.0640448	0.0549623	0.0433246	0.0767667	0.0469849	0.0433246
5.01172	0.0389906	0.0565246	0.0623164	0.0492889	0.0427322	0.0574233	0.0516295	0.0556458	0.0585437	0.0481999	0.0697862	0.049787	0.0626634	0.0397568	0.080143	0.0769001	0.0613133	0.0499748	0.0659593	0.0574233	0.0439166	0.0769001	0.0481999	0.0439166
5.01367	0.0406355	0.0593061	0.0649955	0.0514742	0.0447245	0.0596489	0.0534921	0.0573413	0.0602683	0.0491166	0.0706306	0.0496912	0.0623519	0.0394064	0.079318	0.0764241	0.0608544	0.0498861	0.0679065	0.0596489	0.0446555	0.0764241	0.0491166	0.0446555
5.01562	0.041796	0.0614908	0.0670626	0.0532153	0.0463582	0.061501	0.0550454	0.0587146	0.0616777	0.0497341	0.0710436	0.0491607	0.0616555	0.038756	0.0779691	0.0754758	0.0601965	0.0497427	0.0697426	0.061501	0.045446	0.0754758	0.0497341	0.045446
5.01758	0.0424104	0.0629282	0.0683735	0.054377	0.0475031	0.0628395	0.0561732	0.0596685	0.0626854	0.0500503	0.071074	0.0482984	0.0607295	0.0379421	0.0763605	0.0742493	0.0594706	0.0495894	0.0713233	0.0628395	0.0461855	0.0742493	0.0500503	0.0461855
5.01953	0.0424614	0.0635287	0.0688384	0.0548632	0.0480512	0.0635381	0.0567573	0.0601003	0.0631893	0.0500495	0.0707688	0.047215	0.0597342	0.0371086	0.074769	0.0729606	0.0588139	0.0494757	0.0725187	0.0635381	0.0467793	0.0729606	0.0500495	0.0467793
5.02148	0.0419736	0.0632684	0.0684282	0.0546243	0.0479279	0.0634977	0.0566933	0.0599142	0.0630852	0.0497096	0.0701628	0.0460088	0.0588061	0.0363813	0.0734408	0.0718115	0.0583456	0.0494456	0.0732289	0.0634977	0.0471567	0.0718115	0.0497096	0.0471567
5.02344	0.0410057	0.0621864	0.0671733	0.0536625	0.0471025	0.0626612	0.0559058	0.0590366	0.0622823	0.049	0.0692705	0.0447519	0.0580353	0.0358467	0.072546	0.0709545	0.0581465	0.0495306	0.0733946	0.0626612	0.0472809	0.0709545	0.049	0.0472809
5.02539	0.0396383	0.0603738	0.0651565	0.0520309	0.0455935	0.0610237	0.0543646	0.0574334	0.0607229	0.0478923	0.0680894	0.0434797	0.0574523	0.0355373	0.072154	0.0704686	0.058244	0.049742	0.0730039	0.0610237	0.047155	0.0704686	0.0478923	0.047155
5.02734	0.0379622	0.0579595	0.0625012	0.0498264	0.0434698	0.0586391	0.0520964	0.0551218	0.0584018	0.0463719	0.0666043	0.0421937	0.0570244	0.035428	0.0722201	0.0703474	0.058607	0.0500683	0.0720915	0.0586391	0.0468197	0.0703474	0.0463719	0.0468197
5.0293	0.0360671	0.0550936	0.0593582	0.0471808	0.0408462	0.0556195	0.0491893	0.052179	0.0553771	0.0444486	0.0648019	0.0408695	0.0566676	0.0354434	0.072602	0.0705038	0.0591506	0.050477	0.0707332	0.0556195	0.0463458	0.0705038	0.0444486	0.0463458
5.03125	0.0340337	0.0519315	0.0558923	0.0442489	0.0378742	0.0521304	0.0457946	0.0487443	0.0517787	0.0421672	0.0626848	0.0394695	0.0562658	0.0354744	0.0730841	0.0707884	0.0597511	0.0509191	0.0690336	0.0521304	0.045821	0.0707884	0.0421672	0.045821
5.0332	0.0319295	0.0486227	0.0522695	0.0411952	0.0347314	0.0483778	0.0421139	0.0450127	0.0478039	0.039613	0.0602851	0.0379639	0.0556993	0.0354013	0.0734234	0.0710207	0.0602671	0.0513368	0.0671111	0.0483778	0.0453338	0.0710207	0.039613	0.0453338
5.03516	0.0298108	0.0453037	0.0486503	0.0381824	0.031605	0.044593	0.0383862	0.0412194	0.0437049	0.0369117	0.0576763	0.0363472	0.0548723	0.0351204	0.0733979	0.071025	0.0605655	0.0516738	0.065083	0.044593	0.0449588	0.071025	0.0369117	0.0449588
5.03711	0.0277271	0.0420961	0.0451839	0.0353621	0.0286791	0.0410123	0.0348649	0.0376204	0.0397662	0.0342243	0.0549757	0.034652	0.0537393	0.0345673	0.0728517	0.0706673	0.0605461	0.0518851	0.0630494	0.0410123	0.0447431	0.0706673	0.0342243	0.0447431
5.03906	0.0257279	0.0391089	0.0420072	0.0328668	0.0261202	0.0378585	0.0317938	0.0344682	0.036278	0.0317328	0.0523418	0.0329552	0.0523205	0.0337336	0.0717294	0.0698839	0.0601608	0.0519444	0.061085	0.0378585	0.0446983	0.0698839	0.0317328	0.0446983
5.04102	0.0238694	0.0364431	0.0392451	0.0308073	0.0240659	0.0353209	0.0293837	0.031985	0.0335028	0.0296216	0.0499609	0.0313761	0.0507078	0.0326743	0.0700941	0.0686983	0.059425	0.0518491	0.0592328	0.0353209	0.0448005	0.0686983	0.0296216	0.0448005
5.04297	0.0222191	0.0341964	0.0370097	0.0292678	0.0226158	0.033541	0.0277913	0.0303409	0.0316486	0.02806	0.0480262	0.0300639	0.0490552	0.031503	0.0681238	0.0672223	0.0584176	0.0516216	0.0575067	0.033541	0.0449946	0.0672223	0.02806	0.0449946
5.04492	0.0208577	0.0324645	0.0354017	0.0283067	0.0218275	0.0326018	0.0271044	0.0296354	0.0308434	0.0271759	0.0467157	0.0291779	0.0475581	0.0303755	0.0660839	0.0656405	0.0572703	0.0513039	0.0558999	0.0326018	0.0452058	0.0656405	0.0271759	0.0452058
5.04688	0.0198741	0.03134	0.0345052	0.0279559	0.0217154	0.0325234	0.0273343	0.0298878	0.0311193	0.027046	0.0461664	0.0288632	0.046423	0.029465	0.0642865	0.0641815	0.0561472	0.0509533	0.0543963	0.0325234	0.0453551	0.0641815	0.027046	0.0453551
5.04883	0.0193567	0.0309051	0.0343824	0.0282211	0.0222524	0.0332646	0.0284183	0.0310366	0.0324115	0.0276785	0.0464514	0.0292251	0.0458337	0.0289329	0.0630383	0.0630789	0.0552183	0.0506305	0.0529864	0.0332646	0.0453753	0.0630789	0.0276785	0.0453753
5.05078	0.0193812	0.031221	0.0350654	0.0290812	0.0233737	0.0347294	0.0302275	0.0329483	0.0345629	0.0290115	0.0475665	0.0303073	0.0459179	0.0288993	0.0625863	0.0625312	0.0546313	0.0503898	0.0516799	0.0347294	0.0452247	0.0625312	0.0290115	0.0452247
5.05273	0.0199956	0.0323145	0.0365463	0.030488	0.0249858	0.0367783	0.0325838	0.0354333	0.0373465	0.0309186	0.0494248	0.0320773	0.0467225	0.0294195	0.0630715	0.0626648	0.0544857	0.0502695	0.0505162	0.0367783	0.0448984	0.0626648	0.0309186	0.0448984
5.05469	0.0212076	0.0341651	0.0387694	0.0323659	0.026971	0.0392426	0.0352798	0.0382688	0.0404903	0.0332224	0.0518627	0.0344243	0.0481995	0.0304701	0.0645008	0.0635089	0.0548156	0.0502851	0.0495684	0.0392426	0.0444305	0.0635089	0.0332224	0.0444305
5.05664	0.0229744	0.0366953	0.0416255	0.034613	0.029199	0.04194	0.0381016	0.0412222	0.0437111	0.0357153	0.054657	0.0371664	0.0502088	0.0319482	0.0667374	0.0649861	0.0555817	0.0504271	0.0489399	0.04194	0.0438915	0.0649861	0.0357153	0.0438915
5.05859	0.0251989	0.0397661	0.0449529	0.0371035	0.0315329	0.0446891	0.0408483	0.0440768	0.0467447	0.0381804	0.0575505	0.0400689	0.0525336	0.0336829	0.0695186	0.0669203	0.0566761	0.0506617	0.0487526	0.0446891	0.0433779	0.0669203	0.0381804	0.0433779
5.06055	0.0277344	0.0431822	0.0485438	0.039694	0.0338384	0.0473238	0.0433517	0.0466515	0.0493754	0.0404193	0.0602841	0.0428751	0.0549096	0.0354603	0.0724921	0.0690628	0.0579386	0.0509373	0.04913	0.0473238	0.0429965	0.0690628	0.0404193	0.0429965
5.0625	0.0303947	0.0467044	0.0521582	0.0422304	0.0359901	0.0497028	0.0454863	0.0488154	0.0514553	0.0422733	0.0626262	0.0453372	0.0570645	0.0370545	0.0752692	0.07113	0.0591818	0.051194	0.050175	0.0497028	0.042846	0.07113	0.0422733	0.042846
5.06445	0.0329731	0.0500708	0.0555451	0.0445594	0.0378802	0.0517173	0.0471761	0.0504944	0.0529146	0.0436378	0.0644035	0.0472486	0.0587567	0.0382636	0.0774875	0.0728483	0.0602215	0.051374	0.0519473	0.0517173	0.0430006	0.0728483	0.0436378	0.0430006
5.06641	0.0352652	0.0530244	0.0584652	0.0465398	0.0394211	0.0532956	0.0483935	0.0516713	0.0537614	0.0444722	0.0655184	0.0484717	0.0598125	0.0389407	0.0788655	0.0739994	0.0609067	0.0514326	0.0544442	0.0532956	0.0434933	0.0739994	0.0444722	0.0434933
5.06836	0.0370932	0.0553414	0.0607169	0.0480562	0.0405531	0.0544016	0.049153	0.0523773	0.0540693	0.0447989	0.0659603	0.0489545	0.0601515	0.0390192	0.0792525	0.0744554	0.0611443	0.0513475	0.0575877	0.0544016	0.0443099	0.0744554	0.0447989	0.0443099
5.07031	0.0383265	0.0568592	0.0621594	0.0490313	0.0412445	0.0550348	0.0495012	0.0526793	0.05396	0.0446951	0.0658005	0.0487349	0.0597994	0.0385231	0.0786483	0.0742014	0.0609155	0.051122	0.0612208	0.0550348	0.0453864	0.0742014	0.0446951	0.0453864
5.07227	0.0388995	0.057497	0.0627282	0.049432	0.0414947	0.0552237	0.0495062	0.0526638	0.0535779	0.0442767	0.0651792	0.0479343	0.0588821	0.0375649	0.0772073	0.073338	0.0602784	0.0507882	0.0651152	0.0552237	0.0466169	0.073338	0.0442767	0.0466169
5.07422	0.0388179	0.0572668	0.0624445	0.0492764	0.0413327	0.0550209	0.0492438	0.0524223	0.0530674	0.0436778	0.0642793	0.0467355	0.0576057	0.0363273	0.0752146	0.0720659	0.0593593	0.0504	0.0689887	0.0550209	0.0478667	0.0720659	0.0436778	0.0478667
5.07617	0.0381576	0.0562725	0.0614117	0.0486299	0.0408136	0.0544958	0.048787	0.0520365	0.05255	0.0430319	0.0632975	0.0453537	0.0562226	0.035035	0.073036	0.0706517	0.0583315	0.0500258	0.0725338	0.0544958	0.0489915	0.0706517	0.0430319	0.0489915
5.07812	0.0370531	0.0546964	0.0598026	0.0475999	0.0400139	0.0537276	0.0482005	0.0515689	0.0521088	0.0424502	0.0624141	0.0440032	0.0549897	0.0339168	0.0710609	0.0693844	0.0573864	0.0497365	0.0754493	0.0537276	0.0498577	0.0693844	0.0424502	0.0498577
