t	A01:11admp	A02:11avg1	A03:11avg2	A04:11diff	A05:11sum	D06:11thre1	D07:11thre2	D08:11thre3	D09:11thre4	D10:11thre5	D11:11thre6	D12:11thre7	D13:11thre8	D14:11thre9	D15:11thre10	D16:11thre11	D17:11thre12	D18:11thre13	D19:11thre14	D20:11thre15	D21:11thre16	D22:11thre17
0.621094	-0.0234621	-0.0229953	0.00115156	-0.0241469	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.623047	-0.0236685	-0.0231901	0.00105822	-0.0242483	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.625	-0.0224397	-0.0219763	0.00107661	-0.0230529	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.626953	-0.0198207	-0.0194034	0.001204	-0.0206074	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.628906	-0.0159497	-0.0156074	0.00143309	-0.0170405	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.630859	-0.0110519	-0.0108119	0.00175256	-0.0125644	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.632812	-0.00543404	-0.00531554	0.00214793	-0.00746347	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.634766	0.000539303	0.000525236	0.00260219	-0.00207696	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.636719	0.00647044	0.00632509	0.00309661	0.00322847	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.638672	0.0119655	0.011701	0.0036113	0.00808973	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.640625	0.0166671	0.0163074	0.0041258	0.0121816	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.642578	0.0202897	0.0198665	0.0046196	0.015247	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.644531	0.0226429	0.0221936	0.00507256	0.017121	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.646484	0.0236483	0.0232111	0.00546555	0.0177455	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.648438	0.0233421	0.0229518	0.00578099	0.0171708	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.650391	0.0218651	0.0215498	0.00600362	0.0155462	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.652344	0.0194421	0.0192187	0.00612129	0.0130974	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.654297	0.0163488	0.0162247	0.00612588	0.0100988	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.65625	0.0128832	0.0128531	0.00601415	0.00683892	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.658203	0.00932717	0.009377	0.00578841	0.00358859	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.660156	0.00592065	0.00602976	0.0054571	0.000572668	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.662109	0.00284147	0.00298619	0.00503484	-0.00204864	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.664062	0.000196457	0.00035429	0.00454216	-0.00418787	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.666016	-0.00197506	-0.00182255	0.00400473	-0.00582728	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.667969	-0.00368905	-0.00355355	0.00345204	-0.00700558	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.669922	-0.00499654	-0.00488218	0.00291574	-0.00779792	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.671875	-0.00596094	-0.00586438	0.00242766	-0.00829204	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.673828	-0.00663567	-0.00654825	0.00201766	-0.0085659	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.675781	-0.00704813	-0.0069588	0.00171146	-0.00867026	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.677734	-0.00719261	-0.00708993	0.00152884	-0.00861877	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.679688	-0.00702906	-0.00690619	0.00148204	-0.00838823	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.681641	-0.00649691	-0.00635107	0.00157488	-0.00792596	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.683594	-0.00552726	-0.00536458	0.00180235	-0.00716693	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.685547	-0.00406957	-0.00390172	0.00215095	-0.00605267	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6875	-0.00210834	-0.00195297	0.00259959	-0.00455255	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.689453	0.000319004	0.000442028	0.00312111	-0.00267908	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.691406	0.00311542	0.00318638	0.00368412	-0.000497737	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693359	0.00612473	0.00612871	0.00425515	0.00187356	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.695312	0.00914598	0.00907413	0.00480087	0.00427326	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.697266	0.0119517	0.0118046	0.00529016	0.00651442	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.699219	0.0143161	0.0141039	0.00569603	0.00840786	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.701172	0.0160439	0.0157847	0.00599715	0.00978751	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.703125	0.016994	0.0167119	0.00617894	0.0105329	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.705078	0.0170977	0.0168204	0.00623421	0.0105861	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.707031	0.0163693	0.0161224	0.00616328	0.00995914	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.708984	0.0149002	0.014705	0.00597374	0.00873128	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.710938	0.0128455	0.0127158	0.00567973	0.00703609	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.712891	0.0104017	0.010342	0.00530088	0.00504108	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.714844	0.00777864	0.00778341	0.00486113	0.00292228	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.716797	0.00516987	0.00522669	0.00438717	0.000839521	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.71875	0.00273156	0.00282232	0.00390695	-0.00108463	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.720703	0.000565529	0.000669956	0.00344812	-0.00277816	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.722656	-0.00128722	-0.00118637	0.00303651	-0.00422288	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.724609	-0.00283742	-0.00275262	0.00269484	-0.00544746	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.726562	-0.00413322	-0.00406933	0.00244152	-0.00651085	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.728516	-0.00523734	-0.00519037	0.00228983	-0.0074802	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.730469	-0.00620055	-0.00615939	0.00224736	-0.00840675	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.732422	-0.00704026	-0.00698805	0.00231578	-0.00930383	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.734375	-0.00772333	-0.00764227	0.00249101	-0.0101333	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.736328	-0.00816321	-0.00803685	0.00276365	-0.0108005	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.738281	-0.00822401	-0.00804337	0.00311976	-0.0111631	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.740234	-0.00774288	-0.00750724	0.00354186	-0.0110491	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.742188	-0.00655484	-0.0062755	0.00400994	-0.0102854	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.744141	-0.00452876	-0.00422756	0.00450276	-0.00873032	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.746094	-0.00159907	-0.00130622	0.00499886	-0.00630508	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.748047	0.00220919	0.00245635	0.00547762	-0.00302127	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.75	0.00675893	0.00692542	0.00592005	0.00100538	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.751953	0.0118082	0.0118604	0.00630945	0.005551	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.753906	0.0170143	0.0169315	0.00663183	0.0102997	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.755859	0.0219722	0.0217447	0.00687611	0.0148686	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.757812	0.0262477	0.0258834	0.00703429	0.0188491	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.759766	0.0294304	0.0289511	0.00710137	0.0218497	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.761719	0.0311751	0.0306183	0.00707543	0.0235428	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.763672	0.0312493	0.0306605	0.00695759	0.023703	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.765625	0.0295572	0.0289877	0.00675201	0.0222357	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.767578	0.0261567	0.0256567	0.00646598	0.0191907	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.769531	0.0212562	0.0208683	0.00610999	0.0147583	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.771484	0.015192	0.0149478	0.00569765	0.00925017	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.773438	0.0083952	0.00831207	0.00524556	0.0030665	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.775391	0.00134897	0.00142821	0.00477305	-0.00334484	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.777344	-0.00545955	-0.00523146	0.00430148	-0.00953294	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.779297	-0.0115838	-0.0112328	0.0038535	-0.0150863	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.78125	-0.016655	-0.0162154	0.00345194	-0.0196673	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.783203	-0.0204074	-0.0199169	0.00311851	-0.0230354	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.785156	-0.0226882	-0.0221845	0.00287248	-0.025057	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.787109	-0.023458	-0.0229737	0.0027293	-0.025703	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.789062	-0.0227749	-0.0223362	0.00269943	-0.0250357	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.791016	-0.0207758	-0.0203994	0.00278745	-0.0231869	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.792969	-0.0176475	-0.0173429	0.00299159	-0.0203345	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.794922	-0.0136054	-0.0133738	0.00330368	-0.0166775	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.796875	-0.00886846	-0.008708	0.0037096	-0.0124176	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.798828	-0.00365019	-0.00355522	0.00419027	-0.00774549	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.800781	0.00185299	0.00188716	0.00472284	-0.00283567	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.802734	0.00745869	0.00743524	0.00528226	0.00215298	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.804688	0.0129941	0.0129137	0.00584288	0.00707083	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.806641	0.0182884	0.0181508	0.00637997	0.0117708	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.808594	0.02317	0.0229724	0.00687109	0.0161013	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.810547	0.0274589	0.0272012	0.00729705	0.0199041	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.8125	0.0309746	0.0306585	0.00764261	0.0230159	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.814453	0.0335419	0.0331735	0.00789672	0.0252768	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.816406	0.0350039	0.0345965	0.00805252	0.026544	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.818359	0.0352437	0.0348143	0.00810698	0.0267073	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.820312	0.0341952	0.0337667	0.00806056	0.0257061	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.822266	0.0318611	0.0314574	0.00791669	0.0235407	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.824219	0.028316	0.027964	0.00768142	0.0202825	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.826172	0.0237148	0.0234354	0.00736317	0.0160722	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.828125	0.0182753	0.0180864	0.00697264	0.0111137	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.830078	0.012269	0.0121811	0.00652281	0.00565831	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.832031	0.00599909	0.00601355	0.00602905	-1.54981e-05	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.833984	-0.000227451	-0.000115712	0.00550918	-0.00562489	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.835938	-0.00611877	-0.00592152	0.00498332	-0.0109048	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.837891	-0.0114183	-0.011153	0.00447363	-0.0156266	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.839844	-0.0159218	-0.0156069	0.00400357	-0.0196105	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.841797	-0.0194805	-0.0191336	0.00359702	-0.0227306	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.84375	-0.0219984	-0.0216361	0.00327692	-0.024913	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.845703	-0.0234294	-0.0230635	0.00306382	-0.0261273	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.847656	-0.0237627	-0.0234017	0.00297425	-0.0263759	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.849609	-0.0230129	-0.0226619	0.00301927	-0.0256812	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.851562	-0.0212102	-0.0208731	0.00320314	-0.0240762	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.853516	-0.0183961	-0.0180774	0.00352249	-0.0215999	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.855469	-0.0146258	-0.014331	0.00396594	-0.018297	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.857422	-0.00997114	-0.00971103	0.00451441	-0.0142254	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.859375	-0.00453615	-0.00432444	0.00514201	-0.00946645	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.861328	0.00153399	0.00167998	0.00581743	-0.00413745	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.863281	0.0080421	0.00810289	0.00650587	0.00159702	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.865234	0.0147326	0.0146906	0.00717125	0.00751931	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.867188	0.021297	0.0211386	0.00777844	0.0133601	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.869141	0.0273862	0.0271056	0.00829552	0.01881	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.871094	0.0326335	0.0322351	0.00869572	0.0235394	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.873047	0.0366857	0.0361848	0.00895892	0.0272259	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.875	0.0392351	0.0386606	0.00907271	0.0295879	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.876953	0.040061	0.0394492	0.00903283	0.0304164	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.878906	0.0390515	0.0384475	0.00884315	0.0296044	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.880859	0.0362301	0.0356799	0.00851503	0.0271649	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.882812	0.0317581	0.0313052	0.00806641	0.0232388	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.884766	0.0259275	0.0256072	0.00752052	0.0180867	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.886719	0.019136	0.0189714	0.0069044	0.012067	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.888672	0.0118508	0.0118506	0.00624741	0.00560319	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.890625	0.004565	0.00472124	0.00557971	-0.000858468	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.892578	-0.0022521	-0.00196099	0.00493088	-0.00689187	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.894531	-0.00819588	-0.00780423	0.00432861	-0.0121328	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.896484	-0.0129647	-0.0125128	0.00379766	-0.0163104	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.898438	-0.0163777	-0.0159082	0.00335895	-0.0192672	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.900391	-0.0183823	-0.0179348	0.00302891	-0.0209637	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.902344	-0.0190444	-0.0186496	0.00281895	-0.0214685	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.904297	-0.018522	-0.0182004	0.00273524	-0.0209356	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.90625	-0.0170348	-0.016793	0.00277858	-0.0195716	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.908203	-0.0148222	-0.0146564	0.00294454	-0.0176009	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.910156	-0.0121121	-0.0120084	0.00322376	-0.0152322	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.912109	-0.0090909	-0.00902931	0.00360251	-0.0126318	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.914062	-0.00588489	-0.00584539	0.00406328	-0.00990866	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.916016	-0.00256038	-0.00252541	0.00458561	-0.00711102	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.917969	0.000869036	0.000909805	0.00514706	-0.00423726	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.919922	0.00442076	0.0044686	0.00572409	-0.00125549	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.921875	0.00811601	0.0081629	0.00629305	0.00186985	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.923828	0.0119519	0.011981	0.00683116	0.00514985	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.925781	0.0158751	0.0158652	0.00731728	0.00854797	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.927734	0.0197687	0.0196975	0.00773268	0.0119648	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.929688	0.0234487	0.0232972	0.00806158	0.0152356	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.931641	0.0266743	0.026432	0.00829165	0.0181403	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.933594	0.0291729	0.028839	0.00841425	0.0204247	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.935547	0.0306697	0.0302573	0.00842469	0.0218326	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9375	0.0309293	0.030463	0.00832225	0.0221407	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.939453	0.0297899	0.0293038	0.00811021	0.0211936	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.941406	0.0271921	0.0267281	0.00779578	0.0189323	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.943359	0.0232022	0.0228015	0.00738992	0.0154116	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.945312	0.0180101	0.0177122	0.00690709	0.0108051	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.947266	0.0119243	0.0117578	0.00636484	0.00539293	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.949219	0.00533891	0.00532206	0.00578334	-0.000461285	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.951172	-0.001297	-0.00116142	0.00518473	-0.00634614	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.953125	-0.00752616	-0.00725031	0.00459221	-0.0118425	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.955078	-0.0129278	-0.0125353	0.0040292	-0.0165645	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.957031	-0.0171521	-0.0166786	0.00351818	-0.0201968	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.958984	-0.0199559	-0.0194408	0.00307963	-0.0225204	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
